GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,11149,M5V,196.0,1.0,915,90.83333333333333,1,1
120,11140,M1V,196.0,1.0,838,83.83333333333333,4,0
120,11073,M3B,196.0,1.0,853,85.33333333333333,1,0
119,10081,L6J,196.0,4.0,878,87.33333333333333,4,1
120,10535,L3R,196.0,1.0,903,85.16666666666667,1,1
120,10618,K2B,196.0,2.0,892,88.66666666666667,2,1
120,11073,M1P,196.0,1.0,860,86.0,1,1
120,10486,N4K,196.0,1.0,950,92.16666666666667,2,0
119,10384,L2N,196.0,5.0,828,79.0,1,0
120,10628,N0H,196.0,3.0,887,86.66666666666667,4,0
120,10136,N1G,196.0,2.0,903,90.33333333333333,2,1
120,11094,L5M,196.0,2.0,950,95.0,2,1
120,10538,P4N,196.0,1.0,938,93.16666666666667,1,1
120,10096,,196.0,2.0,902,90.16666666666667,2,1
120,10085,L4R,196.0,1.0,933,91.83333333333333,4,0
120,10499,L2H,196.0,2.0,895,87.83333333333333,2,1
119,10375,N1P,196.0,4.0,883,84.83333333333333,4,1
119,10727,N3C,196.0,1.0,893,89.33333333333333,1,1
120,10096,,196.0,2.0,902,89.0,2,1
120,10175,L4B,196.0,2.0,927,76.66666666666667,2,1
120,10104,,196.0,2.0,917,90.0,2,0
119,10096,,196.0,3.0,950,94.0,3,1
120,10302,L6M,196.0,2.0,863,84.66666666666667,2,0
120,10550,L4A,196.0,1.0,955,94.66666666666667,1,1
120,11012,N3T,196.0,1.0,832,82.0,1,0
120,10471,N0G,196.0,2.0,927,92.33333333333333,2,1
120,10244,L4J,196.0,3.0,885,88.5,3,1
119,10619,N2V,196.0,1.0,898,87.5,1,1
120,10628,N0H,196.0,1.0,967,95.66666666666667,1,1
120,11154,M1V,196.0,2.0,857,85.66666666666667,2,1
119,10144,K2C,196.0,1.0,900,86.0,3,0
120,10574,N5R,196.0,2.0,933,91.16666666666667,2,1
120,11145,N6A,196.0,4.0,912,88.16666666666667,4,1
120,11145,N6A,196.0,1.0,898,89.83333333333333,1,0
120,10186,N0N,196.0,2.0,882,87.66666666666667,2,1
120,11041,L8W,196.0,2.0,922,88.66666666666667,2,1
120,10118,N2T,196.0,2.0,860,86.0,2,1
120,11145,N6A,196.0,2.0,903,90.33333333333333,2,1
120,10069,N3A,196.0,3.0,907,90.0,3,1
120,10628,N0H,196.0,3.0,913,90.33333333333333,3,1
120,10324,L5M,196.0,2.0,865,30.0,2,1
119,10133,L3R,196.0,2.0,878,87.83333333333333,2,1
120,10939,N0J,196.0,2.0,897,89.66666666666667,2,1
120,10360,L7P,196.0,3.0,917,88.83333333333333,3,1
120,10088,M5A,196.0,2.0,918,90.16666666666667,2,1
120,10331,L5N,196.0,1.0,928,92.66666666666667,1,1
120,11011,L7L,196.0,1.0,908,88.66666666666667,1,1
120,11026,M9P,196.0,2.0,943,87.33333333333333,2,1
120,10200,L9G,196.0,1.0,963,95.66666666666667,8,0
120,10084,L4E,196.0,3.0,920,90.0,3,1
120,10687,N1T,196.0,1.0,887,87.66666666666667,1,1
120,10791,K8H,196.0,1.0,898,89.83333333333333,1,1
120,10360,L7M,196.0,1.0,938,92.66666666666667,1,1
120,10434,L5B,196.0,1.0,870,87.0,1,1
120,11021,L3T,196.0,2.0,808,79.33333333333333,3,0
120,10292,P6A,196.0,1.0,923,92.33333333333333,1,1
120,10765,N1E,196.0,2.0,860,85.0,2,1
120,10786,L4Y,196.0,5.0,892,88.66666666666667,5,1
120,11023,N1C,196.0,1.0,910,90.66666666666667,1,1
120,10090,L5V,196.0,1.0,965,95.33333333333333,1,1
119,10596,N0E,196.0,1.0,922,90.66666666666667,1,1
120,10888,L4H,196.0,2.0,915,90.0,2,1
119,10007,M9N,196.0,8.0,867,86.66666666666667,8,0
119,10976,L0M,196.0,3.0,852,85.16666666666667,3,1
119,10089,M1C,196.0,1.0,828,82.83333333333333,1,0
120,10384,L2M,196.0,4.0,983,98.33333333333333,4,1
119,10481,M4W,196.0,3.0,865,85.5,3,1
119,10057,M9C,196.0,1.0,908,90.0,1,1
119,10495,L9C,196.0,2.0,882,85.0,4,0
119,10122,L6T,196.0,3.0,932,88.83333333333333,3,1
119,10764,L3M,196.0,1.0,940,93.16666666666667,1,1
120,11145,N6A,196.0,3.0,873,83.66666666666667,2,0
120,10434,L5B,196.0,2.0,875,87.5,2,1
120,10798,L9T,196.0,3.0,942,92.83333333333333,3,1
120,10007,M9N,196.0,1.0,865,86.5,1,0
120,10006,N0A,196.0,5.0,935,87.83333333333333,5,1
120,11049,L8E,196.0,1.0,900,90.0,1,1
120,10966,L6P,196.0,1.0,907,87.83333333333333,1,1
119,11041,L8T,196.0,1.0,898,87.0,2,0
120,10919,K0M,196.0,3.0,873,87.33333333333333,3,1
119,10919,K0M,196.0,1.0,955,95.5,1,1
120,10084,L4B,196.0,2.0,898,88.16666666666667,2,1
120,10831,K0K,196.0,2.0,897,89.16666666666667,2,1
119,10413,N0A,196.0,2.0,925,89.5,2,1
120,10400,L5A,196.0,3.0,888,88.16666666666667,3,1
120,10434,L5B,196.0,1.0,895,89.5,1,1
120,10486,N4K,196.0,1.0,963,95.33333333333333,1,1
120,10175,L4B,196.0,3.0,875,73.33333333333333,3,1
120,10799,K1S,196.0,3.0,935,86.5,3,1
120,11011,L7N,196.0,2.0,867,86.16666666666667,1,0
120,10119,N0A,196.0,2.0,902,87.0,1,0
120,10126,M1K,196.0,2.0,863,84.66666666666667,2,1
120,10862,P3Y,196.0,1.0,900,90.0,1,1
120,10007,M9N,196.0,1.0,857,84.66666666666667,5,0
120,11135,L3P,196.0,3.0,917,89.5,3,1
119,10016,K9J,196.0,1.0,932,92.16666666666667,2,0
119,10850,K7M,196.0,2.0,930,87.66666666666667,2,1
120,10283,P3E,196.0,1.0,930,92.0,1,1
120,10779,L6Z,196.0,5.0,863,83.83333333333333,1,0
120,10079,L6T,196.0,1.0,907,90.66666666666667,1,1
120,11011,L7R,196.0,1.0,975,97.0,1,1
120,10827,K0H,196.0,1.0,917,91.66666666666667,1,1
119,10039,M6P,196.0,3.0,892,89.16666666666667,3,1
119,10400,L4Z,196.0,1.0,890,87.5,1,1
120,10841,M4L,196.0,3.0,875,87.5,3,1
120,10272,L4Y,196.0,1.0,927,91.83333333333333,1,1
119,10006,L7P,196.0,3.0,942,93.66666666666667,2,0
120,11026,M9B,196.0,1.0,925,91.66666666666667,1,1
120,10764,L0R,196.0,3.0,927,91.83333333333333,3,1
119,10764,L0R,196.0,1.0,962,96.0,4,0
120,10781,L6M,196.0,6.0,873,87.33333333333333,6,1
120,10557,L6L,196.0,2.0,927,92.66666666666667,2,1
120,10341,L5M,196.0,2.0,900,88.16666666666667,2,1
119,10200,L0R,196.0,1.0,897,89.66666666666667,1,1
120,10136,N1L,196.0,2.0,927,92.66666666666667,2,1
119,10078,L9B,196.0,8.0,892,88.0,8,1
120,10545,N0L,196.0,4.0,913,86.83333333333333,4,1
119,10711,L9W,196.0,4.0,975,97.5,2,0
120,11149,M3K,196.0,1.0,805,80.5,2,0
119,10136,N1L,196.0,1.0,910,89.0,1,1
119,10568,L4J,196.0,3.0,953,92.16666666666667,3,1
120,10120,L1E,196.0,3.0,913,90.16666666666667,3,1
120,10613,L3X,196.0,2.0,860,83.83333333333333,2,1
120,10170,M2H,196.0,3.0,902,90.16666666666667,3,0
120,10130,L7L,196.0,5.0,913,88.16666666666667,5,1
119,10140,L6C,196.0,2.0,948,92.16666666666667,4,0
120,10464,M1H,196.0,4.0,923,89.5,2,0
120,10779,L6Y,196.0,4.0,907,89.66666666666667,4,1
120,10550,L9P,196.0,1.0,890,89.0,1,1
119,10198,L3X,196.0,3.0,873,85.83333333333333,3,1
120,11048,M1T,196.0,3.0,897,89.66666666666667,3,1
120,10079,L6S,196.0,1.0,875,87.5,1,1
119,10841,M4E,196.0,3.0,870,85.16666666666667,1,0
120,11020,L8J,196.0,1.0,863,84.33333333333333,2,0
120,10495,L9A,196.0,1.0,933,93.33333333333333,1,1
120,10792,N1S,196.0,1.0,907,90.66666666666667,1,1
120,10200,L8L,196.0,2.0,878,86.16666666666667,1,0
120,10717,L6J,196.0,2.0,910,89.5,2,1
120,10203,L5V,196.0,5.0,868,83.83333333333333,5,1
120,10205,L5V,196.0,3.0,873,85.66666666666667,3,1
119,10436,L2S,196.0,1.0,872,86.0,1,1
120,10918,M8Z,196.0,1.0,900,89.83333333333333,1,1
120,11135,L3R,196.0,3.0,912,89.83333333333333,3,1
119,10197,L4N,196.0,5.0,953,93.5,5,1
120,10898,L4G,196.0,1.0,910,91.0,1,1
120,10149,L4C,196.0,2.0,915,91.5,2,1
120,10708,L3V,196.0,1.0,958,90.0,1,1
119,11021,L9T,196.0,1.0,982,96.66666666666667,1,1
120,10084,L4B,196.0,4.0,918,89.66666666666667,4,1
120,10044,L7M,196.0,3.0,853,85.33333333333333,3,0
120,10610,L8H,196.0,3.0,852,80.83333333333333,1,0
120,10610,L8H,196.0,1.0,888,88.0,2,0
120,10610,L8K,196.0,1.0,868,85.66666666666667,2,0
119,10610,L8K,196.0,1.0,935,92.83333333333333,2,0
119,10610,L8H,196.0,2.0,863,86.33333333333333,1,0
120,10690,L9L,196.0,1.0,912,91.0,1,1
120,10023,M2N,196.0,3.0,903,87.83333333333333,3,1
120,10715,L1K,196.0,2.0,927,87.33333333333333,2,1
120,10966,L6S,196.0,2.0,928,89.5,2,1
119,10204,L6R,196.0,1.0,895,87.83333333333333,1,1
120,10781,L7M,196.0,5.0,920,88.83333333333333,5,1
120,10758,K7L,196.0,1.0,933,92.66666666666667,1,1
120,11043,L7G,196.0,2.0,933,93.33333333333333,2,1
119,10580,K0H,196.0,4.0,950,89.5,4,1
120,10799,K1S,196.0,3.0,897,89.0,3,1
119,10007,M9N,196.0,3.0,852,85.16666666666667,3,1
119,10007,M9N,196.0,6.0,903,90.33333333333333,6,1
120,10283,P3E,196.0,3.0,922,92.16666666666667,3,1
120,10316,L5R,196.0,2.0,900,90.0,2,1
119,10738,L6H,196.0,1.0,953,94.66666666666667,1,1
120,10721,L6S,196.0,2.0,893,86.16666666666667,2,1
119,10170,M2H,196.0,3.0,870,72.83333333333333,1,0
120,10666,L7L,196.0,1.0,897,88.83333333333333,1,1
120,10773,L9H,196.0,4.0,918,90.0,4,1
120,11051,L5H,196.0,1.0,913,90.16666666666667,1,1
120,10850,K7M,196.0,3.0,885,74.0,3,1
120,10047,M8Z,196.0,3.0,860,84.33333333333333,3,1
120,10111,M4W,196.0,1.0,853,85.33333333333333,1,0
119,10055,L0S,196.0,1.0,927,88.66666666666667,1,1
119,10603,L8T,196.0,1.0,930,91.0,1,1
120,10329,L6P,196.0,4.0,955,95.16666666666667,7,0
120,10952,N0J,196.0,2.0,907,90.66666666666667,2,1
119,10888,L4H,196.0,2.0,868,86.83333333333333,2,1
120,10023,M2N,196.0,3.0,845,82.83333333333333,2,0
119,10874,M4G,196.0,1.0,868,85.83333333333333,1,1
119,10647,L4C,196.0,5.0,867,85.66666666666667,5,1
120,10200,L8S,196.0,2.0,913,88.83333333333333,2,1
120,10698,M4W,196.0,3.0,940,88.0,3,1
120,10024,L6C,196.0,2.0,913,85.5,9,0
120,11136,L6H,196.0,5.0,875,87.5,5,1
119,10007,M9N,196.0,3.0,925,90.33333333333333,3,1
120,10751,L7E,196.0,1.0,868,86.83333333333333,1,1
120,10376,L3T,196.0,2.0,915,91.33333333333333,2,1
119,11012,L9K,196.0,1.0,913,89.5,2,0
120,10432,L3S,196.0,3.0,817,68.83333333333333,5,0
119,10568,L4J,196.0,1.0,948,93.5,1,1
120,10175,L4B,196.0,2.0,900,87.33333333333333,2,1
120,10649,L5C,196.0,2.0,913,88.66666666666667,2,1
120,10850,K7M,196.0,3.0,903,90.33333333333333,3,1
120,10078,L9B,196.0,1.0,917,90.16666666666667,1,1
120,10175,L4K,196.0,2.0,970,96.66666666666667,6,0
120,10159,K7S,196.0,1.0,892,89.16666666666667,1,1
120,10147,K0K,196.0,5.0,850,85.0,5,0
120,10269,N3R,196.0,1.0,910,90.66666666666667,1,1
120,10476,L8S,196.0,2.0,940,93.66666666666667,2,1
120,10798,L7G,196.0,1.0,852,82.83333333333333,1,1
120,10821,L6Y,196.0,2.0,928,87.0,2,1
120,10157,M1C,196.0,4.0,905,88.83333333333333,4,1
120,10029,M6C,196.0,1.0,967,95.33333333333333,1,1
120,10597,N5W,196.0,5.0,912,75.0,5,1
119,10820,K2G,196.0,3.0,918,89.83333333333333,3,1
120,10149,L4B,196.0,1.0,892,86.66666666666667,1,1
119,10140,L6C,196.0,1.0,917,91.33333333333333,1,1
120,10331,L5N,196.0,6.0,853,84.33333333333333,3,0
120,11074,L5V,196.0,2.0,915,91.5,2,1
120,10738,L6H,196.0,2.0,908,89.16666666666667,2,1
120,10871,L7M,196.0,2.0,868,86.16666666666667,2,1
120,10671,L6P,196.0,2.0,907,88.83333333333333,2,1
120,10819,N4L,196.0,2.0,917,89.33333333333333,2,1
120,11061,L6P,196.0,3.0,920,89.0,3,1
120,10920,N0R,196.0,2.0,985,97.5,2,1
120,10738,L6H,196.0,3.0,923,88.33333333333333,3,1
120,11023,N1G,196.0,2.0,908,90.16666666666667,2,1
119,10743,N4S,196.0,3.0,918,91.66666666666667,3,1
120,10947,M2M,196.0,3.0,907,90.5,3,1
119,10149,L4L,196.0,1.0,967,79.83333333333333,8,0
120,10818,L5V,196.0,4.0,873,87.0,4,1
120,10341,L5M,196.0,1.0,880,86.33333333333333,1,1
120,10338,L6C,196.0,2.0,825,81.0,2,0
120,11024,L9K,196.0,2.0,960,95.66666666666667,2,1
120,11102,M1V,196.0,3.0,905,86.0,3,1
120,10006,L9C,196.0,3.0,962,95.33333333333333,3,1
120,10316,L4Z,196.0,3.0,895,87.5,3,1
120,10277,K0H,196.0,2.0,880,85.83333333333333,2,1
119,10842,P0T,196.0,2.0,920,91.5,2,1
119,10966,L6P,196.0,2.0,900,89.16666666666667,2,1
120,10163,L1S,196.0,2.0,907,90.66666666666667,2,1
120,10603,L8W,196.0,3.0,893,89.33333333333333,3,1
119,10725,L5M,196.0,1.0,873,84.66666666666667,1,1
120,10962,L0B,196.0,3.0,927,92.0,3,1
120,11024,L9K,196.0,2.0,902,88.66666666666667,2,1
119,10125,P1L,196.0,3.0,962,95.16666666666667,3,1
120,10632,L9T,196.0,3.0,977,97.33333333333333,3,1
120,10964,L5J,196.0,3.0,917,88.83333333333333,3,1
119,10888,L4H,196.0,3.0,918,91.5,3,1
120,11021,L9T,196.0,2.0,870,89.33333333333333,2,1
119,10639,L5N,196.0,3.0,890,85.5,5,0
120,10432,L6B,196.0,2.0,933,92.33333333333333,2,1
120,10738,L6H,196.0,4.0,882,85.66666666666667,4,1
120,11020,L8J,196.0,1.0,935,92.66666666666667,1,1
120,11024,L9K,196.0,1.0,905,89.16666666666667,1,1
119,10937,L4C,196.0,1.0,943,93.33333333333333,6,0
119,10056,K1M,196.0,1.0,985,98.5,2,0
119,11024,L9G,196.0,2.0,978,97.33333333333333,3,0
120,10687,N3H,196.0,1.0,817,81.66666666666667,1,0
120,10851,L5R,196.0,5.0,913,86.16666666666667,5,1
120,10136,N1G,196.0,2.0,850,82.0,2,0
120,11057,L3P,196.0,2.0,847,83.33333333333333,2,0
120,11024,L0R,196.0,1.0,890,73.16666666666667,3,0
120,11041,L8L,196.0,1.0,887,85.16666666666667,2,0
120,10039,M6P,196.0,4.0,885,88.5,4,1
120,10090,L5M,196.0,2.0,937,92.16666666666667,2,1
119,10793,K7M,196.0,2.0,907,89.83333333333333,2,1
120,10950,L8M,196.0,1.0,923,88.66666666666667,1,1
120,10078,L9A,196.0,1.0,870,85.33333333333333,2,0
120,10328,N1H,196.0,2.0,868,82.33333333333333,2,1
120,10495,L8T,196.0,1.0,892,89.16666666666667,3,0
120,10561,L3C,196.0,2.0,888,87.33333333333333,2,1
119,11158,M4R,196.0,1.0,915,90.33333333333333,1,1
120,10950,L8L,196.0,1.0,975,97.16666666666667,2,0
119,10798,L7G,196.0,2.0,892,87.0,2,1
120,10301,L5L,196.0,2.0,908,88.16666666666667,2,1
120,10687,N1T,196.0,2.0,898,86.83333333333333,2,1
119,10166,L7T,196.0,2.0,870,83.66666666666667,1,0
120,11161,L6P,196.0,3.0,870,87.0,3,1
120,10743,N4T,196.0,1.0,915,89.5,1,1
120,10504,N2T,196.0,1.0,917,88.16666666666667,4,0
120,11020,L8M,196.0,2.0,878,87.16666666666667,1,0
120,10136,N1G,196.0,2.0,827,82.66666666666667,2,0
120,10812,L3X,196.0,4.0,892,87.83333333333333,4,1
119,10136,N1L,196.0,1.0,930,93.0,1,1
120,10170,M2H,196.0,1.0,887,85.5,1,1
120,10649,L5V,196.0,3.0,860,86.0,3,1
119,10972,L9Y,196.0,1.0,940,93.5,1,1
119,10773,L0R,196.0,1.0,948,93.0,1,1
119,10331,L5N,196.0,1.0,937,92.16666666666667,1,1
120,10270,M1C,196.0,1.0,872,87.16666666666667,1,1
120,10893,N0B,196.0,1.0,902,88.66666666666667,1,1
120,10405,N1A,196.0,1.0,907,87.5,3,0
119,10194,M8V,196.0,1.0,885,87.16666666666667,1,1
120,10881,P6A,196.0,1.0,947,91.16666666666667,1,1
120,10200,L9H,196.0,1.0,898,89.83333333333333,1,1
120,10697,L4H,196.0,3.0,935,90.16666666666667,3,1
119,10476,L9H,196.0,1.0,900,80.83333333333333,2,0
120,10786,L5A,196.0,3.0,862,84.83333333333333,3,0
120,10356,L7M,196.0,3.0,902,90.0,3,1
120,10639,L5M,196.0,2.0,890,89.0,2,1
120,10733,L6P,196.0,3.0,957,87.0,3,1
120,10824,M9A,196.0,2.0,887,86.5,2,1
120,10717,L6J,196.0,8.0,815,80.0,4,0
120,10294,L9R,196.0,1.0,943,93.66666666666667,1,1
119,11024,L9K,196.0,2.0,967,96.66666666666667,2,1
119,11048,M1J,196.0,6.0,927,92.16666666666667,6,1
120,10944,K8V,196.0,3.0,902,87.0,3,1
119,10690,L9L,196.0,1.0,885,88.5,1,1
120,10492,L4J,196.0,2.0,915,89.0,6,0
120,10853,L9T,196.0,3.0,928,89.66666666666667,3,1
120,11024,L9K,196.0,1.0,948,94.83333333333333,1,1
119,10711,L7K,196.0,1.0,945,93.33333333333333,6,0
120,10747,M6G,196.0,2.0,862,86.16666666666667,2,1
120,11021,L9T,196.0,1.0,912,90.16666666666667,1,1
120,10918,M5P,196.0,2.0,887,83.66666666666667,3,0
120,10816,L5N,196.0,2.0,835,83.5,2,0
120,10410,L5J,196.0,1.0,900,90.0,3,0
120,10818,L5W,196.0,1.0,867,85.83333333333333,2,0
119,11021,L9T,196.0,1.0,948,93.0,1,1
119,10550,L4A,196.0,1.0,933,91.83333333333333,1,1
120,11024,L9G,196.0,1.0,908,89.16666666666667,1,1
120,10949,N1A,196.0,1.0,928,92.0,1,1
120,11012,N3W,196.0,4.0,857,85.66666666666667,4,1
120,10079,L6S,196.0,4.0,895,88.33333333333333,4,1
120,10410,L5L,196.0,1.0,900,86.16666666666667,1,1
119,11102,M2K,196.0,2.0,937,91.5,4,0
120,10888,L4H,196.0,1.0,917,89.5,1,1
120,10818,L5W,196.0,2.0,898,88.5,2,1
119,10410,L5J,196.0,4.0,897,88.16666666666667,4,1
120,10029,L4B,196.0,2.0,925,90.5,2,1
120,10009,N5H,196.0,2.0,902,90.16666666666667,2,1
120,10717,L6J,196.0,1.0,903,87.5,1,1
120,10780,L5R,196.0,3.0,872,87.16666666666667,3,1
120,10888,L4H,196.0,3.0,897,89.66666666666667,3,1
120,10121,L3Z,196.0,2.0,868,86.83333333333333,2,1
120,10568,M2R,196.0,4.0,873,86.83333333333333,4,1
120,11069,L3R,196.0,4.0,908,88.5,4,1
120,10071,M9A,196.0,7.0,853,83.5,3,0
120,11026,,196.0,1.0,875,87.5,1,1
119,10738,L6H,196.0,1.0,913,88.0,1,1
119,10154,L9G,196.0,7.0,902,89.33333333333333,7,1
119,10064,L3S,196.0,1.0,890,87.66666666666667,1,1
120,10674,L0R,196.0,2.0,943,92.33333333333333,2,1
120,10837,M9V,196.0,3.0,910,89.33333333333333,3,1
120,10896,L1V,196.0,4.0,857,81.33333333333333,4,0
120,10617,M1E,196.0,2.0,852,83.33333333333333,1,0
120,11049,L8G,196.0,2.0,953,93.66666666666667,2,1
